ver,prev_block,time,tx
1,00000000169808a15adcbb7c4f5c8b5d61ef69764a68f2fffd882d92e39fc2af,1231994794,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d026705ffffffff0100f2052a0100000043410468814e34366ca55d7da28c488bebb6165660ea8414025a16ed2c474ec1378e384102de2c53e686259fdedc07271f0e454f86fb365e014a6e541d0eaa19abe2adac00000000
1,00000000eaa3b87c3687480c0edb465b00e8dcab7f0c2ef10fe5b11a1756b16d,1231995328,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d026805ffffffff0100f2052a01000000434104bec2ab9bf554ff1115eb4704abb5c09c269c0181d69235854e6c1f91f33ab90b3289e020926c2a690d86450ae55e068faab7fcc47581aa507444919885c67f76ac00000000
1,000000001958fb614e3eed2ab35305fa89a8b8db9bb5fd2575aa08fc0a06b84f,1231995747,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d029e00ffffffff0100f2052a010000004341041df30e9c3b590eeac26f6bf99615e6a1b642484e1d4266c44d39535281336d8f857cc16182230e703404c529861a8cbd0a7f424db52cbec8c83aaf37dac5d888ac00000000
1,00000000aa3704d9c763fac9ae41842c55a2b3a1c5b404dff2ca82c9f9ebd64b,1231995860,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d026905ffffffff0100f2052a01000000434104cb7bf358e2565b4fd57ea4dddc952dd24b6216060926adb997052685c9c8840fc03cf3d2c19bac89d1ab4c25950e375ffc33aaee5f63878229b2e37cbbfefdc4ac00000000
1,00000000bdb2a11dbc79d6f367e666448ac16aed9be8ad7c5a5712e23d0a4942,1231996652,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d026c05ffffffff0100f2052a010000004341041953136c01cf4e180836eb879234b02addfb5864156b644b634f5f5077bdefe9bd8da510da13d1c1b8d56e15c9d6dacb6bf22a549953ca8b8ae96d344e1a073eac00000000
1,0000000009b905f3db4990848b9b14fe39582147fcf6a6cb8d73bd227d75369e,1231997349,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d027705ffffffff0100f2052a01000000434104ba8220a0cde503ee7f923ab223b07c22e705fb5215e1a3f5e6dfb37cf8a714d0d6d9f2a7a00a61675cf20aba71233973d1dea913c130f0af380ed4a9c2116045ac00000000
1,000000002d947997dc957cdf075dd32390f5f754d2656208d5dd82a6620179f5,1231998512,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d027c05ffffffff0100f2052a01000000434104b43bb206b71f34e2fab9359b156ff683bed889021a06c315722a7c936b9743ad88a8882dc13eecafcdad4f082d2d0cc54aa177204f79dc7305f1f4857b7b8802ac00000000:010000000177b5e6e78f8552129d07a73801b1a5f6830ec040d218755b46340b4cf6d21fd7000000004a49304602210083ec8bd391269f00f3d714a54f4dbd6b8004b3e9c91f3078ff4fca42da456f4d0221008dfe1450870a717f59a494b77b36b7884381233555f8439dac4ea969977dd3f401ffffffff0200e1f505000000004341044a656f065871a353f216ca26cef8dde2f03e8c16202d2e8ad769f02032cb86a5eb5e56842e92e19141d60a01928f8dd2c875a390f67c1f6c94cfc617c0ea45afac00180d8f00000000434104f36c67039006ec4ed2c885d7ab0763feb5deb9633cf63841474712e4cf0459356750185fc9d962d0f4a1e08e1a84f0c9a9f826ad067675403c19d752530492dcac00000000
1,00000000689051c09ff2cd091cc4c22c10b965eb8db3ad5f032621cc36626175,1231999700,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d029105ffffffff0100f2052a010000004341046d8709a041d34357697dfcb30a9d05900a6294078012bf3bb09c6f9b525f1d16d5503d7905db1ada9501446ea00728668fc5719aa80be2fdfc8a858a4dbdd4fbac00000000:010000000255605dc6f5c3dc148b6da58442b0b2cd422be385eab2ebea4119ee9c268d28350000000049483045022100aa46504baa86df8a33b1192b1b9367b4d729dc41e389f2c04f3e5c7f0559aae702205e82253a54bf5c4f65b7428551554b2045167d6d206dfe6a2e198127d3f7df1501ffffffff55605dc6f5c3dc148b6da58442b0b2cd422be385eab2ebea4119ee9c268d2835010000004847304402202329484c35fa9d6bb32a55a70c0982f606ce0e3634b69006138683bcd12cbb6602200c28feb1e2555c3210f1dddb299738b4ff8bbe9667b68cb8764b5ac17b7adf0001ffffffff0200e1f505000000004341046a0765b5865641ce08dd39690aade26dfbf5511430ca428a3089261361cef170e3929a68aee3d8d4848b0c5111b0a37b82b86ad559fd2a745b44d8e8d9dfdc0cac00180d8f000000004341044a656f065871a353f216ca26cef8dde2f03e8c16202d2e8ad769f02032cb86a5eb5e56842e92e19141d60a01928f8dd2c875a390f67c1f6c94cfc617c0ea45afac00000000:01000000025f9a06d3acdceb56be1bfeaa3e8a25e62d182fa24fefe899d1c17f1dad4c2028000000004847304402205d6058484157235b06028c30736c15613a28bdb768ee628094ca8b0030d4d6eb0220328789c9a2ec27ddaec0ad5ef58efded42e6ea17c2e1ce838f3d6913f5e95db601ffffffff5f9a06d3acdceb56be1bfeaa3e8a25e62d182fa24fefe899d1c17f1dad4c2028010000004a493046022100c45af050d3cea806cedd0ab22520c53ebe63b987b8954146cdca42487b84bdd6022100b9b027716a6b59e640da50a864d6dd8a0ef24c76ce62391fa3eabaf4d2886d2d01ffffffff0200e1f505000000004341046a0765b5865641ce08dd39690aade26dfbf5511430ca428a3089261361cef170e3929a68aee3d8d4848b0c5111b0a37b82b86ad559fd2a745b44d8e8d9dfdc0cac00180d8f000000004341046a0765b5865641ce08dd39690aade26dfbf5511430ca428a3089261361cef170e3929a68aee3d8d4848b0c5111b0a37b82b86ad559fd2a745b44d8e8d9dfdc0cac00000000:0100000002e2274e5fea1bf29d963914bd301aa63b64daaf8a3e88f119b5046ca5738a0f6b0000000048473044022016e7a727a061ea2254a6c358376aaa617ac537eb836c77d646ebda4c748aac8b0220192ce28bf9f2c06a6467e6531e27648d2b3e2e2bae85159c9242939840295ba501ffffffffe2274e5fea1bf29d963914bd301aa63b64daaf8a3e88f119b5046ca5738a0f6b010000004a493046022100b7a1a755588d4190118936e15cd217d133b0e4a53c3c15924010d5648d8925c9022100aaef031874db2114f2d869ac2de4ae53908fbfea5b2b1862e181626bb9005c9f01ffffffff0200e1f505000000004341044a656f065871a353f216ca26cef8dde2f03e8c16202d2e8ad769f02032cb86a5eb5e56842e92e19141d60a01928f8dd2c875a390f67c1f6c94cfc617c0ea45afac00180d8f000000004341046a0765b5865641ce08dd39690aade26dfbf5511430ca428a3089261361cef170e3929a68aee3d8d4848b0c5111b0a37b82b86ad559fd2a745b44d8e8d9dfdc0cac00000000
1,000000005a4ded781e667e06ceefafb71410b511fe0d5adc3e5a27ecbec34ae6,1232000330,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d029205ffffffff0100f2052a010000004341043ebb1849b12ad04c4f4c2532b1ae2f0acb52057ed952e28494ff4d0ded7e008c521fcb8dd4d8838805ce8cd0201223e7b5ee00363780c7288cd25c00c719226fac00000000
1,0000000055af85fb541bac9b94e0da5c06704adafe050186d64caf8330e6eb77,1232001087,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d029905ffffffff0100f2052a01000000434104814922c2fc2509a11c162e59507dbcfdb2f3008cc587130fecdd940659cbdea8766707b2cea28660d289f119e1c3fc9330e8b2a2a6053584ac85d5101c3df82eac00000000
1,00000000c2deb1dd86cbc700380541d6d7cebd18a6a7642849bc57919732d705,1232002235,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d029b05ffffffff0100f2052a010000004341047705bbf18d39b8ccbb82e91060861e77789284b53af5b36a87f0fed3e576aea56c778e59b17299d24646b0994e2254b452765d86f363a65df3c00dbc151f3c20ac00000000
1,000000007583506b911ea93c3dc6ccad6351cc50cbab124e67441194d4a3d30f,1232002581,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d029f05ffffffff0100f2052a01000000434104fda740476e399b91814a273ae9dfb8ba9acda2f5c3c046ab369c871ec2015f0d6504afba0870cde3cc576de318554dd04462792bd784fa8ded0fccbec9108f76ac00000000
1,00000000314ff43c77573a3b8094951ce4b0f86aceee65e226914eb737ada575,1232003453,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02a405ffffffff0100f2052a01000000434104a382410dec04ab12fed2e5364704f1f8acc60dd1a1b8d479ea062472bc8a9b864e7d0d74ed81a9e3ca44fd90ee9640293e73de2526c2a20399b4aa6ee1e6b6a9ac00000000
1,00000000cbfae8784536a97d45ae3422b3ec0bb76d480ad3e5db394f8a0b797d,1232004122,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02ab05ffffffff0100f2052a01000000434104d784f51d0c1b612ebe52e0212701984a2c44a0ada25b48856438e359b6495d4ea8b98daa7c46d94269334d567fceef789161ddd651e2094a57cde21025357fb0ac00000000
1,00000000831221df37f3b36c369bba5af97fd96a8f94648770c40ccb13620aee,1232005462,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02c105ffffffff0100f2052a0100000043410403581959223ec3b36ec87dcf7c3eb9842055b786f4dd8d09b346f0fa61e25736db3948f42b06907770538d2df9a44bc9bf8e3fe3e1f1ecf0316e88bb717ceea0ac00000000
1,0000000072ec09be6118d66d07ac61dfb7a2ab0220551fdc7af8d6002d1ee069,1232006385,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02c205ffffffff0100f2052a01000000434104e8dd55ccffab2551a9563fc298b464525129b84ab036a36c92e8d1017185280d239db08eead652f6e75c7834021e435c00d0758e0f322dc46116508325dc43a6ac00000000
1,000000004f59cfa9f6e7238eb92ada0beab8fee7a4ed5f9f1e7a72232c0dc379,1232007119,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02c605ffffffff0100f2052a010000004341040445fc9d4061ff1102da8e05d5a053ec1b04f0cc44cef5d1fd1c00cbffce46807297f3ec3daa19d2362c3c31e48b32ce168bb53d0278a3d1131ddcf4079f77a7ac00000000
1,00000000edade40797e3c4bf27edeb65733d1884beaa8c502a89d50a54111e1c,1232008124,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02d005ffffffff0100f2052a01000000434104341ec67f60592483368f291fbd36e901bfb3eec499b1c070e19d700b3e719560bfb6b597e29e38f5da0e8b43179ebb780a71503053db8ada268499b0ae603b5dac00000000
1,00000000ee7947e2c00f657648bb1f4bfbc2f8fe0c9222d892c1474401cdc4ad,1232008622,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02d605ffffffff0100f2052a01000000434104ca0ad676bc343f1540a3ae20f357519b3573e05105f872b5d8590d1339d5c3d44547d97aa210d06f9ef70f65396289f7a230c2a16450e3cc28f17986e036490eac00000000
1,00000000581a8d9a2a053e8d54b52477e6850e16fd33fcf4a607c1b21600c7ce,1232009292,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02dd05ffffffff0100f2052a01000000434104051a40eaac91647e678a82d757cb0378424441f14b83d3b8b103e74d6b90a6d1cb5ca5501c976bba65ece3d8d44a97dedc540ddcc59ccf85c7fc9e15daee45eaac00000000
1,00000000e6940891fe89992ae41b65864936c75880e4a428221520f8783c9215,1232010280,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02e705ffffffff0100f2052a010000004341048dbfe014a16451062cfc571c352095127f7f557d5eee0457f3f7f0456f60254bac8dfd4ce37cf7a40db68c9e05f85af474db905f6f731aa17cd0cb8966877331ac00000000
1,00000000b113322da717207d93b13024bc75f09c1c12e7b40497664583b6d4df,1232010874,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02e805ffffffff0100f2052a01000000434104d620cf19a66f15d47376fc0451a765bf99252e37d368c6e394d0a1ab7d3c899ffb1755af4adb4ee984e7854f14799843f1690b26024152dedcfde54c318820b8ac00000000
1,00000000b5b71fea3e2abdf62fdc6b1273f48927f2a9ed5493e280792a50ad65,1232011955,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02ea05ffffffff0100f2052a01000000434104974b64a6b5c2cc1755e200d38872adb1ba18ff0958dd319769565f0126f5a4e81627fbcc8c137e67d30c03ed9ad16483986fa640446cc31559f829d1e032c8b4ac00000000
1,0000000058b9d64ce6728168716bcd837c2b628cf5f26d2aa28cfce8543d2bd6,1232012146,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02b700ffffffff0100f2052a01000000434104c3f849fb3dcc29a4c1b02a6003ae68f9536182ad3a027f18548754e1c4eac3a31d3fb4f7ce5eb129d78bbe04d05bfc52599ff756c858f50e3bfc0c11074842c2ac00000000
1,000000009f7479465e462edc3ef7e174e916e6d60d51270f180f68e2157aa4ae,1232012402,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d022801ffffffff0100f2052a01000000434104385aece150744f35a1a1d507b2bd18bcb71f842d8c8151554a7391af39b9046e47f863940bff3b3e6d170c9a3b8a28fd542d1cf0c1f1730fe1f0a0c5e4908839ac00000000
1,00000000c5c2bb37ed9bf00bc9bd114e4763a40559ba2649bbaf4f4efad00db7,1232012460,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02eb05ffffffff0100f2052a01000000434104d63ab8087e0f3fe5e8bd5b742021e932e7442a13ba86277d439c2a27d380b47e74e31bf7f7d70114c42eb3372dc2a5e499c23bdb406f1f33d9a8f9f40dbcb66dac00000000
1,000000009114153329b6acc79c771bf359aa673fc4f1fc227a6c7467eb242ecf,1232013560,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02ec05ffffffff0100f2052a010000004341044f111a4369808fcf89aa53513ed486f5b08c52a0fe06203321115e782f9efa5adcb64a29f61f00af97e17e5ba811bd72a981e5eacd8f6a170d790349ae3e31e0ac00000000
1,00000000d35ef9ae4b7ebdcfb05560bc578ce150508b20fbb1f8d961034b66c1,1232014595,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02fb05ffffffff0100f2052a010000004341044faaa36b949d5cbfefcca13d9f42f0d607ce5ebaecaec839de83c7c62e23f43ddf98425f8aca84e51bde83a6ddb471ff50d80e8d22643eaf81fba38af2d75e6fac00000000
1,000000008c0ee094ee47ca98069bd49cb9c2417ee52f24476eef30b03da79553,1232014906,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0704ffff001d016effffffff0100f2052a01000000434104b42e340cafa443db6babd3393b0b5464f5957626c4ab18d5292989e62461ee16aec622dd5cf63681089489dd2a5dcdb85371a66f31ff30f82fcd35b4e0a85bd7ac00000000
1,0000000014d1fd4bbd117d952efac678911969dee3640944a830d024b9eb7375,1232015450,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d020206ffffffff0100f2052a010000004341049963432d7cea6bfb4a4731747e7fa74a04c20eb9c014d9e23dbcb4b3205a4d0b36d03e8231e06b32270e28c0f408b4573fe597b1a440510e5b8d19e029705a39ac00000000
1,00000000aa7ada2a039524c4ad0758d07c67a9104c4d8a35b5a27ed00d0967e7,1232015762,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d020306ffffffff0100f2052a0100000043410402ae4c88cdd573a30cb3b44461c62c10dfc1680af6de83c18e8bba953c7afd0fcc3e8f1c80ae61c97a1d9f8931e48d62e870c18847682436397be3e4033652a1ac00000000
1,00000000e0f7dd0286f1bae123c899d3ff207afddc14a103d2e4ddf995bb9deb,1232016648,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d020606ffffffff0100f2052a010000004341049b518d71bb1da2d79b99f7c66579a4afb210780d0f3f2d708117c660bb1e5283e39a78b5d701b06e6fe49ba196acf50fbf4155e776b3a96f475384348f96a713ac00000000
1,00000000bd2f9e06fe89f7ac4edb2c664b069935c7e983cd51d40ea368910a49,1232017034,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d020706ffffffff0100f2052a01000000434104c34443bb46fbb788a914d781a9b5697f1bc9c2b3fb7903c723f4436d475f46e900281f7df7b7af0854c60513e1421cc5e46269e4cf38faf2bf2436ef9fe7a595ac00000000
1,00000000bf86d3a09a14d502d171947a7408c3779e83b78c100e5ed57fca3be0,1232018217,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d021006ffffffff0100f2052a01000000434104be5530097d28d2c6e8337c8681aea47456bfacf9538fa960b61d4c51ab2b9fa7d6ba316e6ed390e24bf194c3a33ac302ff680761d8ffc574c830f52778890dfcac00000000
1,000000003b3b42e8af3178e581f468b6d83e5acd419b00656d3d5c22b82ff29c,1232018781,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d021106ffffffff0100f2052a010000004341049f80b80ea7dc516d6fcfe54fe46b69ff0b99e1518ca05baf42d04aeccf8acfdf6964f58f5422c28a9c5cc0bb23ad7f41bfd924d31e5ef9af1f3e9b0b131fd39eac00000000
1,000000004f2c63cf028a37e7fc793a47ace7c27d44aac2a82fd9d90dbfc1750d,1232019144,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d021206ffffffff0100f2052a01000000434104ffc6fd1a193d82cfff614d3882e5d368bdc61a751200fb32741233681884c21a39cdd789cb15bcd35b203cea87311c71bf190829d56b8e89e8477c9c8e392591ac00000000
1,000000005cd735eccf4aefbc7427efee70ee4adc886be67cc68f6f925c9c7e41,1232020171,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d023401ffffffff0100f2052a010000004341041ae541132847b51afce169fd69e0a80232df1743f0509199b94de9917ac333f0b946e1152db373069fb4e22bc48fcb08616ba32e1311d64725d84a5bf486414eac00000000
1,00000000ecc3ba4a80a6d61ea3abc22a8fddf11d1f8019b7fbbde92e2b4dd4a8,1232020303,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d021b06ffffffff0100f2052a0100000043410495505067e8552c07e35da32c939916fa5f44964289a91fbf84a4b59166b8edc56d9c6f72a7c35002b972160816c8e5ccf1698cb8622287283dac3c641f1b4ecfac00000000
1,000000002436274e351576ee5c9d6a96ce64072d02713d20c32c36bf70f9fbb5,1232021565,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d023206ffffffff0100f2052a010000004341046fd47c66a46a5013d180e6b7ee2d141edf64e219ceff7ff2553e9d31a4057823d84022734666c54f22933683fd6c685305de4d8de7b3b31847902bb5a2648663ac00000000
1,0000000011e36edf0c01ecffe36ac4be9f4674c5438d5bd02f47a59c798f663c,1232022521,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d023606ffffffff0100f2052a01000000434104c0699b9801141aae1417cdd8080a4147a77244c9cd1c2547c3eec776f457cf882c28b56113a30b88913a809cb5b88f3de2d60138cc87f917e886a85fefdc2566ac00000000
1,00000000c3a81d9932edc9a2e3358e631b094d9628178bbf6089b12f75b08815,1232023318,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d023a06ffffffff0100f2052a010000004341046eaacea8628e1fb9a8bdac117c1531c25616739bff5d40736d05666877cbeccebbe09f2928777211557c215c71fd7dc47601fb34d1ba6b6ab9e5351c58676defac00000000
1,0000000074e77a1e561ab5247bec8a977977d3dde3d70a74fabf0adc3d6bf4ac,1232024017,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d023f06ffffffff0100f2052a0100000043410434d9f4d2e6393f62481e7739a2990598e3b8e43a17112ae9fc9576c976114d1c89fc54306f0381825bbb0e2dcc1d35e5ec3b080433d691c1132ed363fb2b4585ac00000000
1,00000000dd9588e8b12025e5257267abe0e9134d493ab3b449a47db8d22567d2,1232024561,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d024106ffffffff0100f2052a01000000434104528bcf497d4867b29dc57fb08c54afe67294d55aafe679e2cc630c84e6fdf5692097e77b05fc9fd81ce5f9b0c7f62f99a4832ea3c2c875c7865759ef216566b6ac00000000
1,0000000084935be8a5b06525aea383d2988df6003963222f5adc5ddf5951e7fd,1232025374,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d024206ffffffff0100f2052a01000000434104ff389ca14f817b41ae82604e7f811620d3671f097f19d666b45d58998667afdc3de2288010bb833c52f6ba0af7807afebd078d0fe8a3ce7feefdd37454bb9ae0ac00000000
1,000000000568dd391b3261d51ad4fcb68db5539200a15acc5bd6ece8b218601b,1232026445,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d024606ffffffff0100f2052a010000004341046a15b914a3a6ca59a3de89e1c42eff542728d737b4255fd18e8a3992a1b1783c8a4ec656c12bce0e41584afffb8a7712dd9131305c788ce6f0cdbe0c12e05ed0ac00000000
1,000000005b30f48ef450de8ebdb8829a931e8cd86e2f11f48f381c61c845379b,1232027566,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d024c06ffffffff0100f2052a0100000043410458bc954d310817a6c254478f9b171dbe70c47c313018a05bf61e6ae8decaf8b621af3a47ece38d1d4f92d5e6470a27d6ccbdbb31750dacc5e38308922d62d97cac00000000
1,00000000d3d4c3b9014bd51bd891d1161d7ead2dbe8597561eb17b1b9c6465c3,1232028405,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d025206ffffffff0100f2052a01000000434104bc77ee830788ee6f5c7f623b0a40856cdc94d674d311a5509d65dd24bbcf2d1463eaa0ea3ba756331b23044ceb1ba9dd14ffb0261a3f6ad495dc1b7cf86c64cfac00000000
1,0000000046ff6c4f9a7224aa331c407c7e37f49434571307d6fca58695bcba38,1232029520,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d025d06ffffffff0100f2052a0100000043410410daf049ef402de0b6adba8b0f7c392bcf9a6385116efc8b4143b8b7a7841e7de73b478ffe13b60c50ea01e24b4b48c24f5e0fbc5d6c8433c7ca7c3ed3ab8173ac00000000:01000000050f40f5e65e115eb4bdb3007f0fb8beaa404cf7ae45de16074e8acc9b69bbf0c3000000004847304402201092da40af6dea8abcbeefb8586335b26d39d36be9b6c38d6c9cc18f20dd5886022045964de79a9008f68d53fc9bc58f9e30b224a1b98dbfda5c7b7b860f32c6aef101ffffffff1bb875b247332e558731c2c510f611d3dde991ea9fe69365bf445a0ccd513b190000000049483045022100b0a1d0a00251c56809a5ab5d7ba6cbe68b82c9bf4f806ee39c568ae537572c840220781ce69017ec3b2d6f96ffff4d19c80c224f40c73b8c26cba4b30e7f4171579b01ffffffff2099e1a92d94c35f0645683257c4c255165385f3e9129a85fed5a3f3d867c9b60000000049483045022100c8e980f43c616232e2d59dce08a5edb84aaa0915ea49780a8af367330216084a02203cc2628f16f995c7aaf6104cba64971963a4e084e4fbd0b6bcf825b47a09f8e301ffffffff5fb770c4de700aca7f74f5e6295f248edafa9423e446d76f4650df9b90f939a700000000494830450220745a8d99c51f98f5c93b8d2f5f14a1f2d8cc42ff7329645681bcafe846cbf50d022100b24e31186129f3ae6cc8a226d1eda389373652a9cf2095631fcc4345067c1ff301ffffffff968d4c096ee861307935d21d797a902b647dc970d3c8374cc13551f8397abbd80000000049483045022100ca65b3f290724d6c56fc333570fa342f2477f34b2a6c93c2e2d7216d9fe9088e022077e259a29ed1f988fab2b9f2ce17a4a56a20c188cadc72bca94e06a73826966501ffffffff0100ba1dd20500000043410497304efd3ab14d0dcbf1e901045a25f4b5dbaf576d074506fd8ded4122ba6f6bec0ed4698ce0e7928c0eaf9ddfb5387929b5d697e82e7aabebe04c10e5c87164ac00000000:01000000010d26ba57ff82fefcb43826b45019043e2b6ef9aa8118b7f743167584a7f9cae70000000049483045022024fd7345df2b2bd0e6f8416529046b7d52bda5ffdb70146bc6d72b1ba73cabcd022100ff99c03006cc8f28d92e686f0ae640d20395177f329d0a9dbd560fd2a55aeee701ffffffff0100f2052a01000000434104888d890e1bd84c9e2ac363a9774414a081eb805cd2c0d52e49efc7170ebf342f1cdb284a2e2eb754fc8dd4525fe0caa3d3a525214d0b504dd75376b2f63804a8ac00000000
1,000000000d0d23516c5efd3af4eb951603bb30b2c93884b522a318b30e918ee7,1232030354,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d027b06ffffffff0100f2052a01000000434104cc6e6829a377a3308b24d3ed1cbe62f3e8e345c20ddd2ad5c3fdf3d9be11de41994308dc937109912db43ae88d97ea0018c29b3f4994aa162156f582578f0d03ac00000000
1,00000000fa041c4905c4eca1cc0c75204c2cd118da3ffd129c41840152038d20,1232031265,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d028106ffffffff0100f2052a010000004341048181e252662055f384b485fe435984f920fc72eb97033dde1ad55c075ece1b07fa825d9dc3c0d0801998b8529cb05efbd077c9ef6a90f944078a6d0b3d28b45cac00000000
1,00000000b9d2de60c26ad0ff1289bb6c97529cac7c5a37571900a0e6be77dca8,1232032416,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d028206ffffffff0100f2052a01000000434104f541a63ea381fa83901c1c4538cba5f4cb4639e6f78d749a8cbc8fe4b1e21ebc48c42ea73ea0aa242f4ba0f4450d6cb0a330754090a1536fdb26d6bcd41f5cb9ac00000000
1,00000000b96305605f1eb5ab800024ff3fa260deedf6005e1e3987daa11d3935,1232032931,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d028806ffffffff0100f2052a01000000434104c842ffc1849af9553f27f166a65848f48af665623762abab9f37d49ae791d1b31a2a07585665af4643af9006d808df9d6606ec55f58ece156afde525b6081ccfac00000000
1,000000008ba08cce0c4845673a55800603a6e24be4c9977bc977fbb359db0078,1232033622,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d02d600ffffffff0100f2052a010000004341044219440e9e6e1034dc09ebc5e60b0ffd6f9ab1d62be6e3cb038ab2635263f8bbd9727c3fede94be548b738659c8085b394d520bdf7c87f85d59f0954ad316c40ac00000000
1,00000000198281de1916c2918c0dcc9dc38cc2f0cc2a3f6b2347dcd3403e7a8a,1232033858,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d028b06ffffffff0100f2052a010000004341046bdae00afbe5ca6d10c55627a8255c1dc792b91c67c5876d4bce92fa9a789377ff7dffc4d47d9dbeee0e3961fcd724789df7fde86cc36479d65dea984ad2e9b9ac00000000
1,000000007ba4ed8233fba72ad14360d0aa1bd8ef5675c2d06659dfabd5862084,1232034716,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d028c06ffffffff0100f2052a010000004341049c31dfd52301df322176b6c7e1b50f413db32ac2d728d7110d2b9ff51b9b717e0a72a7c2420c2d8b1f53d905bc36cd40527f48b51d597fd47cbf25469bb12ad2ac00000000:010000000185ee5dfc18fd498766e9cb0388fcb20adc3935cf888850463b7f28e936632504000000004948304502204db0060c0a9b054c6c01438f24fa069c4596ced90865f317f666b69fef1af36a0221008970b06f2f1e86547ad2c8e627780d546c7aa6fbc8352fed45b230e9a1e8bfcd01ffffffff0200f90295000000004341044bca633a91de10df85a63d0a24cb09783148fe0e16c92e937fc4491580c860757148effa0595a955f44078b48ba67fa198782e8bb68115da0daa8fde5301f7f9ac00f902950000000043410406fbce9111c572added1d16b36132b04bb5c577a1e4194815a20608d2be99b98fbfd045c48c95c1e37d415d1b1c46a172653fb563ed1aa18a45864edd2322c64ac00000000
1,000000001d6a5eaa63b653d569e87179366ffee019ea4108f766e79578b5ebb2,1232035463,01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff0804ffff001d029b06ffffffff0100f2052a0100000043410476c54b33f648e2281a6331b2345068eed2a796d81f349c7008edd769406de314f2d7add377e151d0b316fa93da9d9d5d9de436750d09292cd69a64a9f9e44ca8ac00000000
